episode,timestep,reward
7675,1758000,248.1885
7685,1760000,242.2888
7690,1762000,126.4055
7699,1764000,200.5881
7704,1766000,266.6354
7713,1768000,232.887
7719,1770000,231.8922
7730,1772000,278.6582
7741,1774000,248.0929
7751,1776000,224.2428
7757,1778000,240.342
7765,1780000,267.7996
7774,1782000,241.4389
7785,1784000,253.1455
7794,1786000,199.7219
7797,1788000,239.5425
7808,1790000,241.0988
7818,1792000,271.3796
7826,1794000,259.6616
7834,1796000,267.8501
7839,1798000,201.2735
7846,1800000,269.3657
7854,1802000,280.9165
7858,1804000,252.8573
7865,1806000,270.4441
7873,1808000,284.1624
7879,1810000,249.1867
7891,1812000,248.9302
7897,1814000,271.2908
7908,1816000,211.4318
7915,1818000,269.7761
7921,1820000,224.8036
7924,1822000,237.1175
7929,1824000,228.391
7935,1826000,247.639
7941,1828000,263.9161
7950,1830000,271.9869
7956,1832000,256.3061
7965,1834000,246.8232
7972,1836000,221.633
7978,1838000,217.9052
7990,1840000,239.9773
8000,1842000,254.7544
8010,1844000,279.5841
8016,1846000,278.3718
8024,1848000,222.6952
8030,1850000,260.3048
8037,1852000,282.6816
8047,1854000,269.8866
8056,1856000,276.6091
8061,1858000,252.579
8071,1860000,257.3669
8080,1862000,244.3769
8083,1864000,210.9468
8092,1866000,259.6312
8100,1868000,248.8539
8110,1870000,251.9111
8119,1872000,222.4003
8123,1874000,249.8059
8130,1876000,259.1235
8137,1878000,253.346
8140,1880000,190.9562
8149,1882000,276.0564
8153,1884000,179.1155
8160,1886000,267.3487
8164,1888000,261.9531
8173,1890000,274.082
8179,1892000,255.5921
8186,1894000,261.4868
8196,1896000,255.2864
8205,1898000,274.9056
8212,1900000,230.1428
8217,1902000,247.87
8226,1904000,252.0164
8236,1906000,240.8
8239,1908000,216.047
8250,1910000,259.2376
8259,1912000,264.9957
8267,1914000,250.8874
8270,1916000,280.258
8280,1918000,209.7573
8285,1920000,253.2721
8295,1922000,259.3004
8302,1924000,252.9402
8308,1926000,262.2242
8310,1928000,216.6709
8318,1930000,221.7226
8323,1932000,168.3513
8330,1934000,205.7503
8338,1936000,281.8539
8348,1938000,248.5786
8359,1940000,281.005
8370,1942000,250.4173
8378,1944000,251.0619
8387,1946000,265.9614
8398,1948000,248.0955
8403,1950000,255.1507
8412,1952000,279.9816
8423,1954000,279.2857
8430,1956000,263.0615
8437,1958000,279.3964
8442,1960000,262.5204
8446,1962000,190.6255
8455,1964000,251.1893
8460,1966000,256.5834
8467,1968000,271.1801
8475,1970000,271.8917
8481,1972000,254.2236
8488,1974000,277.9723
8497,1976000,272.2415
8506,1978000,284.8017
8513,1980000,249.2653
8521,1982000,267.622
8530,1984000,281.1197
8539,1986000,282.434
8546,1988000,273.15
8553,1990000,262.6046
8563,1992000,277.2089
8575,1994000,251.3551
8582,1996000,293.5197
8588,1998000,256.2709
8594,2000000,202.8614
8604,2002000,258.9508
8611,2004000,251.0616
8617,2006000,209.5795
8628,2008000,280.3652
8635,2010000,234.2218
8646,2012000,277.7161
8653,2014000,180.7258
8660,2016000,262.2327
8671,2018000,278.4748
8681,2020000,283.5215
8683,2022000,65.3994
8686,2024000,63.1519
8688,2026000,50.7763
8690,2028000,144.0747
8692,2030000,65.7756
8694,2032000,133.093
8696,2034000,27.8854
8699,2036000,62.0704
8701,2038000,78.4491
8703,2040000,63.3932
8705,2042000,68.6743
8707,2044000,70.336
8709,2046000,66.9002
8711,2048000,69.6802
8713,2050000,69.9212
8715,2052000,83.9645
8717,2054000,163.1316
8719,2056000,89.3157
8721,2058000,124.3369
8724,2060000,162.2359
8726,2062000,97.4573
8728,2064000,122.1994
8730,2066000,117.126
8733,2068000,102.4808
8735,2070000,130.0228
8737,2072000,163.0095
8739,2074000,134.3595
8742,2076000,171.3152
8745,2078000,195.5074
8747,2080000,151.1433
8749,2082000,157.3494
8753,2084000,234.6699
8755,2086000,203.3771
8759,2088000,239.065
8765,2090000,265.2679
8769,2092000,251.0681
8775,2094000,267.5832
8780,2096000,191.1521
8792,2098000,149.8138
8798,2100000,251.2667
8809,2102000,179.5514
8824,2104000,96.9233
8835,2106000,212.7538
8843,2108000,176.1409
8855,2110000,195.1686
8865,2112000,269.8065
8875,2114000,219.8047
8885,2116000,254.326
8896,2118000,262.9804
8903,2120000,270.2005
8908,2122000,249.404
8912,2124000,237.3429
8922,2126000,216.9041
8932,2128000,280.2092
8934,2130000,151.7454
8937,2132000,98.3557
8939,2134000,214.8556
8941,2136000,144.6943
8943,2138000,169.1514
8945,2140000,148.7344
8947,2142000,156.703
8951,2144000,255.5249
8955,2146000,188.1914
8960,2148000,157.0164
8964,2150000,254.9494
8969,2152000,276.0185
8973,2154000,241.2077
8976,2156000,244.8168
8983,2158000,253.6237
8990,2160000,285.693
8992,2162000,183.7071
8997,2164000,256.1044
9001,2166000,200.5812
9007,2168000,254.1341
9017,2170000,278.4215
9021,2172000,252.7867
9026,2174000,174.7809
9032,2176000,273.509
9042,2178000,256.3441
9047,2180000,258.2505
9053,2182000,260.7053
9063,2184000,257.7038
9069,2186000,201.9824
9077,2188000,275.2964
9081,2190000,184.8743
9087,2192000,245.0397
9095,2194000,277.9802
9106,2196000,259.8228
9108,2198000,92.9795
9112,2200000,176.2706
9116,2202000,167.7009
9118,2204000,265.0165
9123,2206000,158.5174
9126,2208000,244.3657
9133,2210000,249.349
9136,2212000,254.5847
9141,2214000,196.3856
9145,2216000,273.9216
9152,2218000,277.9796
9158,2220000,246.9722
9163,2222000,218.4085
9172,2224000,276.5084
9180,2226000,192.0668
9192,2228000,193.6526
9199,2230000,201.8838
9209,2232000,242.673
9219,2234000,249.0218
9225,2236000,231.3518
9238,2238000,160.6446
9245,2240000,279.1447
9254,2242000,204.705
9259,2244000,257.8811
9270,2246000,234.6455
9280,2248000,251.5678
9292,2250000,108.6052
9302,2252000,165.15
9314,2254000,131.9207
9322,2256000,182.0052
9333,2258000,112.1602
9343,2260000,230.9194
9345,2262000,149.0641
9356,2264000,207.1346
9363,2266000,232.3122
9371,2268000,166.3628
9381,2270000,186.5218
9392,2272000,254.6795
9404,2274000,213.5362
9416,2276000,216.4114
9427,2278000,229.4586
9439,2280000,177.373
9445,2282000,256.5523
9452,2284000,254.6286
9457,2286000,259.8523
9464,2288000,296.4356
9474,2290000,275.4442
9479,2292000,257.0378
9490,2294000,260.007
9501,2296000,206.9421
9503,2298000,204.3987
9509,2300000,156.8539
9519,2302000,260.0141
9525,2304000,193.2875
9538,2306000,159.5474
9544,2308000,250.1725
9555,2310000,190.5378
9563,2312000,281.7673
9572,2314000,279.5954
9574,2316000,197.7044
9585,2318000,244.9921
9595,2320000,273.0171
9602,2322000,230.2731
9614,2324000,221.1854
9620,2326000,215.1339
9630,2328000,244.0271
9639,2330000,282.4192
9646,2332000,228.3931
9653,2334000,272.6902
9663,2336000,264.6032
9673,2338000,251.34
9679,2340000,264.1075
9689,2342000,248.5583
9695,2344000,265.6212
9707,2346000,250.6038
9718,2348000,258.3738
9725,2350000,223.5017
9736,2352000,265.4152
9746,2354000,274.0807
9756,2356000,233.2209
9766,2358000,252.1445
9776,2360000,278.775
9785,2362000,284.667
9796,2364000,257.1473
9805,2366000,274.6999
9811,2368000,260.6515
9822,2370000,248.6797
9831,2372000,296.1163
9840,2374000,246.1629
9847,2376000,275.4218
9857,2378000,261.8884
9864,2380000,204.0591
9871,2382000,259.6269
9882,2384000,261.5294
9893,2386000,260.1833
9901,2388000,239.1864
9910,2390000,227.9265
9920,2392000,256.3916
9930,2394000,268.0952
9941,2396000,251.8667
9947,2398000,258.9291
9956,2400000,275.1942
9963,2402000,216.2421
9974,2404000,280.9109
9983,2406000,271.2242
9989,2408000,272.0452
9995,2410000,261.8788
10006,2412000,229.198
10017,2414000,276.1187
10027,2416000,285.2679
10036,2418000,292.813
10045,2420000,294.5238
10055,2422000,284.9069
10065,2424000,278.2465
10076,2426000,259.6148
10084,2428000,278.5933
10092,2430000,266.4282
10103,2432000,252.628
10113,2434000,228.3776
10123,2436000,284.2535
10133,2438000,273.3797
10144,2440000,277.1957
