episode,timestep,reward
3063,2454000,132.0735
3065,2456000,74.9756
3067,2458000,44.3898
3069,2460000,98.1053
3071,2462000,90.0297
3073,2464000,82.0957
3075,2466000,93.4713
3077,2468000,98.2324
3079,2470000,88.4052
3081,2472000,62.8482
3083,2474000,92.8372
3085,2476000,39.8179
3087,2478000,72.784
3089,2480000,63.0959
3091,2482000,60.4078
3093,2484000,49.7985
3095,2486000,85.3615
3097,2488000,88.7819
3099,2490000,87.8999
3101,2492000,55.5263
3103,2494000,35.7416
3105,2496000,35.5025
3107,2498000,80.6839
3109,2500000,76.6866
3111,2502000,51.1098
3113,2504000,82.9254
3115,2506000,52.8428
3117,2508000,92.2706
3119,2510000,77.2115
3121,2512000,99.3701
3123,2514000,96.1852
3125,2516000,106.8426
3127,2518000,86.8004
3130,2520000,134.2657
3132,2522000,74.436
3134,2524000,77.1648
3136,2526000,104.7041
3138,2528000,93.6904
3140,2530000,93.1012
3142,2532000,109.6386
3144,2534000,58.8219
3146,2536000,76.2801
3148,2538000,96.5997
3150,2540000,106.2949
3152,2542000,75.3728
3154,2544000,62.411
3156,2546000,101.646
3158,2548000,92.3543
3160,2550000,73.7384
3162,2552000,79.5831
3164,2554000,56.8565
3166,2556000,72.5228
3168,2558000,92.5157
3170,2560000,95.7112
3172,2562000,83.7896
3174,2564000,84.0328
3176,2566000,95.5137
3178,2568000,73.8826
3180,2570000,100.6947
3182,2572000,81.1798
3184,2574000,112.1127
3186,2576000,74.4947
3188,2578000,84.6624
3190,2580000,108.3542
3192,2582000,99.1161
3194,2584000,114.437
3196,2586000,61.8271
3198,2588000,83.1825
3200,2590000,110.5861
3202,2592000,68.6472
3204,2594000,72.1043
3206,2596000,76.1435
3208,2598000,100.4298
3210,2600000,27.5316
3212,2602000,85.2583
3214,2604000,89.6817
3216,2606000,37.0462
3218,2608000,97.724
3220,2610000,105.197
3222,2612000,86.0083
3224,2614000,122.426
3226,2616000,111.5474
3228,2618000,84.7424
3230,2620000,88.5468
3232,2622000,67.1947
3234,2624000,76.5358
3236,2626000,2.3466
3238,2628000,109.019
3240,2630000,117.2431
3242,2632000,103.5256
3244,2634000,126.7342
3246,2636000,100.2672
3248,2638000,129.3265
3250,2640000,172.1973
3252,2642000,133.4988
3254,2644000,122.5484
3256,2646000,102.1263
3258,2648000,102.8531
3260,2650000,116.5963
3262,2652000,124.4563
3264,2654000,88.9938
3266,2656000,115.1823
3268,2658000,104.4665
3270,2660000,118.3553
3272,2662000,104.5725
3274,2664000,63.8636
3276,2666000,88.0433
3278,2668000,136.1761
3280,2670000,101.2585
3282,2672000,104.1166
3284,2674000,116.8743
3286,2676000,91.9916
3288,2678000,101.8281
3290,2680000,89.4164
3292,2682000,120.1225
3294,2684000,60.3847
3296,2686000,92.5122
3298,2688000,92.0811
3300,2690000,104.5686
3302,2692000,123.7906
3304,2694000,102.8975
3306,2696000,106.4773
3308,2698000,59.6709
3310,2700000,91.4155
3312,2702000,79.338
3314,2704000,71.1703
3316,2706000,96.375
3318,2708000,107.0554
3320,2710000,106.0289
3322,2712000,88.8907
3324,2714000,69.1596
3326,2716000,78.3534
3328,2718000,34.6207
3330,2720000,89.7631
3332,2722000,81.5709
3334,2724000,99.8819
3336,2726000,86.1961
3338,2728000,88.0303
3340,2730000,92.4726
3342,2732000,80.7188
3344,2734000,69.6207
3346,2736000,59.3878
3348,2738000,62.8761
3350,2740000,79.5417
3352,2742000,93.753
3354,2744000,91.303
3356,2746000,95.9321
3358,2748000,94.0876
3360,2750000,112.8367
3362,2752000,100.7317
3364,2754000,111.1908
3366,2756000,79.2608
3368,2758000,116.4071
3370,2760000,130.5498
3372,2762000,106.4006
3374,2764000,83.1323
3377,2766000,115.4007
3379,2768000,-11.522
3381,2770000,35.731
3383,2772000,102.6168
3385,2774000,73.0602
3387,2776000,92.421
3389,2778000,67.1924
3391,2780000,76.3257
3393,2782000,88.2662
3395,2784000,69.8653
3397,2786000,96.5524
3399,2788000,63.0517
3401,2790000,51.004
3403,2792000,78.3521
3405,2794000,62.7373
3407,2796000,16.1457
3409,2798000,47.8448
3411,2800000,67.7811
3413,2802000,54.9918
3415,2804000,38.3418
3417,2806000,65.2553
3419,2808000,82.1096
3421,2810000,-38.7831
3423,2812000,103.0217
3425,2814000,23.3473
3427,2816000,95.0639
3429,2818000,60.6557
3431,2820000,67.7415
3433,2822000,52.5576
3435,2824000,87.0518
3437,2826000,52.3439
3439,2828000,77.8201
3441,2830000,74.1043
3443,2832000,75.412
3445,2834000,84.9551
3447,2836000,54.0328
3449,2838000,58.2046
3451,2840000,105.3911
3453,2842000,67.4629
3455,2844000,99.128
3457,2846000,87.3938
3459,2848000,86.8078
3462,2850000,15.4853
3464,2852000,63.5049
3466,2854000,83.0298
3468,2856000,87.5962
3470,2858000,68.1981
3472,2860000,70.8382
3474,2862000,106.4997
3476,2864000,106.8751
3478,2866000,124.1966
3480,2868000,88.1335
3482,2870000,99.2381
3484,2872000,103.1906
3486,2874000,128.7822
3488,2876000,19.9873
3490,2878000,70.6949
3492,2880000,-41.9587
3494,2882000,112.7765
3496,2884000,117.2819
3498,2886000,89.5938
3500,2888000,86.5692
3502,2890000,97.1831
3504,2892000,99.6984
3506,2894000,97.6623
3508,2896000,117.2974
3510,2898000,103.3926
3512,2900000,109.6796
3514,2902000,30.0349
3516,2904000,86.4647
3518,2906000,67.6877
3520,2908000,43.7925
3522,2910000,46.3288
3524,2912000,-58.7045
3526,2914000,107.4655
3528,2916000,23.0777
3530,2918000,63.0514
3532,2920000,86.8817
3534,2922000,106.3048
3536,2924000,70.1965
3538,2926000,77.7283
3540,2928000,82.1839
3542,2930000,91.3815
3544,2932000,92.8253
3546,2934000,74.0205
3548,2936000,91.188
3550,2938000,102.7716
3552,2940000,70.3565
3554,2942000,68.0048
3556,2944000,82.4764
3558,2946000,50.7366
3560,2948000,65.1725
3562,2950000,76.831
3564,2952000,79.6243
3566,2954000,89.2755
3568,2956000,100.2664
3570,2958000,72.5566
3572,2960000,42.0905
3574,2962000,102.5783
3576,2964000,77.0271
3578,2966000,62.1072
3580,2968000,84.5898
3582,2970000,103.9613
3584,2972000,103.1717
3586,2974000,81.9309
3588,2976000,91.1087
3590,2978000,98.0019
3592,2980000,118.0362
3594,2982000,111.6815
3596,2984000,114.6396
3598,2986000,96.6077
3600,2988000,82.1424
3602,2990000,77.8127
3604,2992000,80.1322
3606,2994000,102.9317
3608,2996000,73.3078
3610,2998000,42.3731
3612,3000000,77.5529
